Diameter (m),x (m),y (m),z (m)
0.0737243,33.5454,1.45768,1.8047
0.0720229,45.7615,5.32216,2.23598
0.192013,40.8251,12.9498,6.49666
0.0539474,16.3965,21.5804,2.22275
0.0525369,24.6033,30.0208,8.49861
0.108431,33.871,37.7662,8.97761
0.0825101,7.65879,31.3857,3.76508
0.0504812,12.4788,41.8525,9.38308
0.0724471,16.8879,26.0529,2.88862
0.146998,3.82944,2.40437,6.39754
0.155057,8.59005,42.8036,4.41484
0.140149,5.76284,49.4074,4.26675
0.0505672,19.6268,8.43647,9.41355
0.0866715,19.157,36.1231,2.72059
0.0735706,45.638,5.71667,7.63246
0.0745748,11.8702,10.6244,4.20172
0.127638,14.3672,12.119,4.90174
0.0583439,49.0784,7.53878,8.99261
0.116048,32.44,0.217155,9.75262
0.06713,20.0696,15.4492,0.0899282
0.0513073,30.7263,7.34778,9.91016
0.0704771,18.7372,12.8142,4.31444
0.0509152,12.0647,18.1639,6.7122
0.0579386,20.9639,18.9548,0.970381
0.0832731,45.8855,35.6105,4.03575
0.103147,20.763,42.9116,7.559
0.0693028,10.9529,40.5021,7.48599
0.0545227,19.9577,26.559,6.05469
0.0544629,3.11171,29.1348,8.39174
0.231269,28.6692,28.5747,9.71958
0.34687,12.6785,26.0743,9.26427
0.0730422,1.13374,37.8932,8.5094
0.0768029,14.7214,0.755591,2.40933
0.120031,0.194435,34.6564,9.39002
0.0790844,33.5845,47.3258,5.96255
0.0511631,17.4531,23.9697,2.9957
0.0550903,10.3351,32.1519,0.761936
0.0868033,41.1903,42.099,3.63936
0.0872462,40.1045,31.2447,5.26354
0.0785763,43.5152,1.91556,2.10237
0.0654655,32.8131,49.3884,2.78489
0.0704066,45.5338,22.9671,4.22049
0.092175,28.7716,0.0968202,6.83858
0.0720192,3.45957,24.3403,5.32923
0.0544004,5.05164,2.30864,1.14874
0.0650427,8.98223,21.2392,3.26666
0.0516601,33.6536,5.57897,1.45964
0.0652134,26.1607,17.5736,9.18298
0.0788668,16.6327,44.4471,8.16207
0.0627881,36.7491,29.7515,9.55457
0.0630442,41.4039,24.4464,5.08582
0.313069,30.8252,1.41695,7.71005
0.0822114,48.7431,4.89789,3.52247
0.0614761,6.97402,36.1211,4.21468
0.140046,24.4227,36.6928,8.46039
0.0943881,38.9325,39.113,8.39307
0.0674416,6.45109,2.92603,3.39279
0.0925346,15.7775,45.2302,2.08358
0.0596766,22.7561,29.5608,2.98085
0.105002,16.1852,22.1384,7.48239
0.0674914,5.20337,33.4506,4.37374
0.0709492,37.9742,40.8983,5.25957
0.0673987,30.1072,33.3291,8.3615
0.0581831,28.4558,33.5454,3.74565
0.15172,25.6037,8.08273,8.70476
0.268579,42.2884,9.18394,9.53648
0.0774094,20.32,28.4993,1.30695
0.0684122,5.34197,8.50106,3.66849
0.177689,11.0093,11.4195,8.31847
0.052591,29.2126,23.3843,2.3449
0.257356,15.4128,48.4754,1.61845
0.0511465,8.57607,2.25221,7.76105
0.0993747,16.3235,0.20731,8.17724
0.088485,8.50164,5.85768,0.357821
0.0768644,33.7892,5.82414,2.61471
0.0732815,21.2527,28.5916,6.91501
0.0593328,12.1612,20.6361,8.11211
0.0764721,1.98996,16.0389,1.31083
0.109187,46.9517,8.35149,7.89413
0.050732,23.2209,21.6759,9.96087
0.103821,22.7373,28.7053,3.80137
0.113426,13.196,45.3489,7.09421
0.11328,38.638,10.5394,2.38326
0.0640954,6.23617,39.372,0.743312
0.0668694,9.33226,0.702219,2.38316
0.0770878,6.64052,18.2019,5.42665
0.196608,26.3741,6.17684,8.0438
0.0916298,34.5103,8.94994,7.79895
0.0565239,26.7425,21.9014,8.16227
0.0704816,20.2779,39.5524,7.72239
0.0589145,17.0887,0.28298,5.76798
0.0554562,28.572,13.7634,7.5607
0.0570185,10.9845,11.6828,4.90301
0.0716992,7.84182,3.6854,4.36501
0.0525796,14.7235,39.6186,0.269136
0.0575196,2.5349,31.7751,5.0099
0.0723445,17.8177,13.3384,6.45181
0.0537326,12.2162,33.5198,4.94498
0.0680066,37.6489,29.9623,1.67354
0.0737433,44.3313,47.5684,7.54158
0.0922218,27.1642,2.74813,5.62347
0.0646721,31.0521,49.9073,8.84808
0.0565646,45.4546,27.2548,8.04601
0.05832,25.1951,3.62023,8.59015
0.0562645,31.3437,17.4566,9.8638
0.0558907,38.923,15.3957,4.62807
0.0708772,44.0181,41.4578,1.05671
0.118168,13.7299,16.6277,8.97448
0.0550405,36.5132,24.673,9.80738
0.0538752,17.1184,39.786,1.87212
0.41376,14.5147,1.59954,1.02154
0.065345,7.36677,44.121,7.19936
0.0591911,43.0116,40.675,6.82927
0.114372,24.694,13.2851,2.69578
0.0557978,4.024,31.8617,4.27353
0.0871998,4.77038,17.6974,4.37649
0.117724,25.1796,32.9043,8.75679
0.0555732,40.9778,20.9351,4.07609
0.0566571,36.9924,41.3755,5.24512
0.284585,6.05579,48.9731,4.82224
0.0608307,36.7862,18.1883,9.13707
0.139593,32.2663,37.5748,8.46299
0.066873,10.9455,11.7133,7.64028
0.0958425,49.0434,31.7071,7.3988
0.0766171,15.9948,14.4572,8.95234
0.0797013,28.6099,22.3242,3.22357
0.0834429,48.4182,23.0236,8.81676
0.101193,30.4224,13.7794,6.50529
0.376753,25.8324,27.4589,0.558889
0.067795,8.45912,43.5698,6.79864
0.0852116,38.0993,20.7857,4.41837
0.0549967,31.7995,44.8389,1.40701
0.0530535,41.443,48.3232,4.14623
0.117125,3.2445,24.2278,9.50721
0.0546141,38.5437,2.94249,9.53084
0.0515534,15.3832,21.414,9.38905
0.321406,14.5863,46.4238,6.54213
0.0564547,44.5118,23.1387,9.7762
0.105448,37.2586,42.5895,8.42893
0.0504784,33.6188,37.7895,9.61582
0.0658527,45.6595,43.9746,6.87676
0.0608609,43.2371,20.759,6.14329
0.0587076,18.4932,43.0871,7.80889
0.0673846,34.1149,17.9708,3.36632
0.0636786,37.6234,22.5758,3.6886
0.0521848,11.7579,2.80471,2.50517
0.0668884,7.39967,47.7235,6.17141
0.118922,35.0059,32.3715,1.0727
0.0542174,26.6431,40.3421,5.51165
0.0563646,43.3063,38.453,7.62039
0.0639014,49.1888,32.0508,4.93121
0.0551657,34.2898,4.65368,5.29652
0.0657999,18.436,40.3199,5.18874
0.116192,37.8852,28.6705,6.9659
0.0840296,17.8803,41.0408,4.75247
0.0841819,44.9764,39.4668,8.33409
0.0530754,1.71663,39.2635,0.156552
0.0724169,49.0929,12.0114,1.98142
0.0830688,38.7129,37.8514,7.25566
0.0911269,42.2114,34.339,9.6586
0.0655305,14.955,22.3566,1.5962
0.101376,19.9885,46.8797,4.22639
0.10375,30.1811,34.1745,3.27021
0.0573646,41.0197,14.0383,3.38768
0.0554739,11.9921,6.52261,6.48103
0.0705529,42.3347,39.2993,4.18161
0.0747123,16.4949,21.3141,2.44292
0.0517163,1.80889,48.0603,5.10353
0.0962737,39.5516,10.189,1.93229
0.124656,15.1371,43.401,6.5321
0.0979233,21.6584,30.9751,1.94501
0.28749,5.74117,45.5982,0.855217
0.0783587,19.6695,23.4924,3.78654
0.0622781,35.7843,6.4525,8.08243
0.0502864,4.53399,10.8059,0.101295
0.0780148,12.7583,13.7546,2.43129
0.0540386,33.1071,1.59592,4.57663
0.14148,5.06765,31.3725,5.67897
0.0610542,7.4322,43.6579,3.84537
0.0570755,32.6807,12.8735,1.48511
0.057499,20.692,44.4338,2.20001
0.0930451,4.3514,9.57042,8.07914
0.124,8.33251,42.1766,4.65467
0.0654446,12.6747,42.7913,2.78094
0.0692318,27.6257,19.2158,9.23846
0.0628505,31.8177,0.681593,8.45066
0.102435,29.584,44.3489,7.00209
0.0512815,16.6384,35.0257,6.37657
0.187996,15.1813,8.75896,7.34323
0.0521159,37.151,16.4276,3.57334
0.0666317,40.088,18.1275,5.80703
0.0677319,25.044,35.5625,0.192478
0.0627679,40.9245,18.5362,7.91346
0.062182,6.3144,26.6522,3.33475
0.126685,24.4911,18.1499,7.83265
0.053771,24.8759,2.2792,7.85452
0.185463,26.2125,32.4243,0.84585
0.0786416,38.4949,45.5462,8.08834
0.187136,20.639,40.8096,0.230888
0.220601,20.4755,23.4791,9.18441
0.18641,21.8316,39.6455,0.430569
0.0888776,9.55452,2.22803,3.82186
0.166568,1.09622,19.5803,5.12207
0.0503566,2.50299,14.0934,2.63843
0.4248,15.1353,30.8975,7.64991
0.0904869,49.9856,22.8462,5.46906
0.0965105,10.3121,12.1102,6.91642
0.0738461,5.63689,36.7749,1.22964
0.0759777,12.2563,3.38724,5.04512
0.059482,2.58085,11.3854,0.962439
0.0836224,38.5318,47.2324,8.59969
0.058345,24.5597,36.1829,8.57583
0.0638625,3.81061,39.2755,2.07791
0.0857355,25.0465,0.862771,8.90963
0.0677477,26.2837,23.6768,5.45096
0.0564184,5.79887,26.9873,9.53658
0.0656163,42.3801,33.3379,6.11565
0.108562,28.2641,17.7002,3.52015
0.0758271,41.1006,2.00142,2.93474
0.0506851,24.7431,11.1817,4.54305
0.057275,34.8568,6.26435,3.39408
0.0813179,26.1638,25.8006,0.860612
0.0535011,9.80512,22.5934,9.64783
0.0889507,37.6848,38.1018,0.884127
0.069441,29.0799,37.3917,1.359
0.0537488,42.7673,15.4033,5.80606
0.0605736,23.4472,47.3918,8.64408
0.0704685,39.6743,6.37183,0.17552
0.0821038,14.8632,15.5773,6.04802
0.067356,37.2068,32.9664,8.80846
0.0502039,0.380354,39.8316,2.20296
0.075712,15.4639,47.8741,0.538974
0.0588079,32.1028,46.2587,7.02703
0.0671266,5.88605,27.3871,7.66258
0.0729281,32.2677,18.9571,3.46333
0.0837378,28.3212,44.9141,0.698139
0.066768,29.4222,17.2134,4.21733
0.601821,44.2787,32.031,8.77255
0.0566088,3.38634,31.1915,1.70915
0.143206,46.3493,14.1578,2.17476
0.0532703,34.8189,9.42928,1.2412
0.0623811,10.4888,23.4927,4.74763
0.115762,27.3717,22.8147,3.32295
0.0514731,0.659747,11.9759,4.97631
0.0578481,18.1118,21.9637,8.87353
0.0562939,32.7374,13.4175,3.58281
0.110568,44.7441,49.5046,8.69244
0.0723672,47.516,27.1734,8.55128
0.0763874,11.6931,36.0324,2.0715
0.0592264,39.1517,37.0006,1.23865
0.0577935,6.81388,7.45546,4.33297
0.0586334,49.5804,37.9889,0.6845
0.116879,47.4795,13.0321,0.403858
0.117066,14.7541,3.18145,8.15068
0.0534878,37.8629,44.4529,4.63981
0.0954116,32.2273,2.79455,7.33664
0.0527034,45.4361,32.8314,5.69261
0.270097,39.109,9.0159,3.57267
0.137936,0.48152,33.3774,2.04892
0.0523127,31.2631,11.6092,7.49461
0.0886122,12.7038,39.527,2.414
0.0571231,27.8134,15.6981,2.11701
0.112802,48.488,26.2108,5.59443
0.0734657,12.1255,32.0692,2.25782
0.0658524,35.8796,44.0545,1.28535
0.0673135,14.1337,33.1597,5.632
0.0763666,31.5034,35.3118,9.75152
0.0503724,9.84829,45.0683,4.12807
0.0561743,41.8234,20.9361,2.21432
0.0622723,35.9127,44.4784,7.64377
0.261114,20.4188,16.3591,4.63061
0.0500314,23.5519,22.7859,2.87423
0.0543044,8.03906,11.027,2.49208
0.0984383,0.541087,33.6577,8.02829
0.0915534,42.9641,30.0642,6.21314
0.0665357,12.3178,37.6235,8.61229
0.0612142,34.9666,35.5817,0.757008
0.0676916,9.84767,12.865,5.08178
0.113812,32.6739,45.5117,7.90511
0.124726,49.8994,3.23811,7.5377
0.054173,16.4487,39.7111,0.486613
0.100676,2.94977,9.88673,0.471315
0.0504954,27.2609,18.7617,4.45097
0.163832,8.34186,23.3822,8.43574
0.0546739,23.7266,43.3833,0.19799
0.0715132,28.5976,34.3603,5.63685
0.0572756,0.0987807,27.769,6.99367
0.0757055,30.6386,21.9787,0.362284
0.0605451,35.3094,28.6064,7.75562
0.169367,40.5003,29.7129,3.78032
0.0734395,6.95804,32.955,6.48191
0.0627355,8.82535,26.8212,2.32036
0.0677747,5.88367,46.9425,0.0290759
0.0848313,34.9372,31.1984,2.94036
0.0546305,24.3126,30.6957,9.29805
0.119235,13.0391,33.6631,5.54282
0.215794,18.0165,30.041,1.37054
0.0918821,14.5451,13.5329,8.73209
0.0623081,48.8283,46.7986,2.14176
0.0900572,7.9699,43.9903,0.150955
0.0794589,7.61151,36.1276,5.32731
0.0731322,19.1112,8.86152,2.25981
0.0565859,19.7422,31.5851,9.23858
0.0653453,23.9755,27.2362,9.63503
0.0752243,9.29765,6.18593,4.45858
0.333342,3.38089,29.665,7.19783
0.13939,1.78294,29.5304,2.49819
0.0768006,35.6991,49.6568,7.17503
0.122324,29.1658,33.8491,3.78087
0.0523394,31.5933,36.0103,6.44715
0.0503639,26.5431,33.3648,4.26536
0.0714785,42.9487,3.85529,7.02154
0.175536,13.1487,47.3643,4.02311
0.0522215,13.8477,28.4434,4.50533
0.147586,33.2235,5.01274,3.60619
0.0588849,30.236,38.1922,8.76829
0.0529568,18.9364,33.2536,5.91117
0.0824733,6.47395,14.1386,7.35647
0.0757032,12.417,31.4567,7.01065
0.0569726,17.6456,13.4944,1.7302
0.0509034,41.3474,30.1074,1.32225
0.10111,3.98998,44.3274,3.61088
0.101485,30.6261,38.3553,1.17098
0.0677934,16.1222,6.72268,2.21141
0.0681473,16.4647,41.2955,6.2147
0.0569327,40.4509,20.7489,7.97061
0.120144,47.5886,14.965,6.08478
0.07293,37.6993,32.7631,9.40201
0.0833145,43.2654,5.91919,4.51711
0.222893,40.5198,13.8955,1.74088
0.0504253,16.0676,45.2661,5.80029
0.0777533,35.8619,3.95433,6.3622
0.0517098,15.0423,6.61933,7.81714
0.210071,45.871,30.899,6.84673
0.0532249,15.2468,48.1792,2.06158
0.065406,18.0329,21.0587,7.66057
0.159265,28.1554,44.2995,4.46943
0.0626705,4.91994,44.2795,5.58861
0.0710982,46.4027,41.9139,7.84728
0.0713111,23.1338,1.07184,3.14595
0.0914102,40.9773,5.02385,2.54201
0.223945,11.6743,3.64041,2.40742
0.0568891,36.7052,20.2138,0.149194
0.0712884,11.4117,25.1873,2.9332
0.0622145,46.035,42.9115,7.0356
0.0782886,37.3331,21.9846,4.48227
0.0603024,8.86156,23.1146,3.16084
0.0913049,34.6,21.6118,7.56609
0.0596702,40.6345,40.0506,8.8969
0.0802557,7.48904,8.48459,9.85897
0.0565806,17.3747,29.7788,9.83711
0.152633,15.062,15.9915,2.91144
0.0535951,8.59607,35.2041,4.57241
0.075796,33.0535,28.1829,1.25868
0.0511748,43.0682,16.574,2.04055
0.0702186,22.4971,47.1666,4.78799
0.0779187,6.9055,6.99,7.09269
0.117237,47.8773,44.0762,3.72325
0.0836982,41.4309,40.3267,6.72919
0.0549971,21.5301,2.4382,2.47388
0.0695305,33.3204,18.0741,2.46078
0.0632336,25.4553,8.32947,6.19899
0.144685,22.9179,2.40972,1.90434
0.0500782,48.9743,20.6585,1.26576
0.167901,32.1952,18.2333,8.61086
0.0916882,2.25453,22.5508,4.88738
0.0554781,47.595,32.9265,0.613851
0.0550106,17.7252,12.7827,2.28476
0.304084,29.8768,27.5159,9.18963
0.067676,1.13684,34.9352,1.78935
0.0638478,3.30073,1.73594,4.28204
0.0539462,13.6972,39.2291,2.49486
0.077571,30.0232,11.3632,5.30344
0.0732976,0.372361,36.4218,0.455783
0.0780266,15.6701,18.106,3.00706
0.0892013,23.6341,47.4081,8.84644
0.0686501,28.436,15.9892,7.5039
0.218381,36.8994,49.8324,4.08501
0.0579173,23.724,29.4032,2.35046
0.0577518,13.1877,36.3217,9.15512
0.0850088,41.5156,19.7538,2.27128
0.0528348,17.121,28.6598,5.89495
0.0831336,12.2073,19.1676,5.36855
0.0559954,46.729,29.4337,0.393671
0.063457,28.407,37.1708,2.72167
0.0528612,14.0336,29.2751,3.49508
0.0653625,16.3141,29.8039,3.06501
0.0863309,40.3536,16.0403,3.02895
0.0587001,38.9119,9.2152,0.0682606
0.0571095,39.5375,29.1851,0.38995
0.0505382,15.0278,22.4297,7.92028
0.0574108,23.2899,12.1283,9.13335
0.112411,21.8985,26.0528,8.574
0.246676,27.4717,46.2389,6.05975
0.0685753,20.7987,27.861,1.14003
0.0888608,18.0105,40.5707,2.75338
0.0859737,8.45025,23.8478,4.78408
0.0716087,49.3187,45.5148,1.18608
0.0515557,25.8428,41.2193,1.98931
0.0521852,0.191369,14.4537,5.9373
0.08819,25.1366,45.2456,7.84229
0.054199,2.25463,12.0235,2.23998
0.153927,23.4038,20.9203,2.62795
0.088162,21.3336,23.3622,1.79937
0.127971,14.2718,9.29531,3.29195
0.0644327,39.6977,14.4102,8.47654
0.0504238,1.20001,12.6688,5.6379
0.0812973,5.55167,46.1596,8.29477
0.206696,3.95074,27.069,0.696006
0.0646856,8.36752,25.1576,0.717283
0.061661,26.5887,2.70561,6.97123
0.0531998,13.2386,10.4546,2.36719
0.093615,33.0678,46.4113,4.44783
0.0517744,20.2912,12.3687,4.36857
0.0972375,0.910162,26.8813,3.49584
0.0506854,6.42324,21.4261,0.0247371
0.0853701,37.547,15.7334,7.52866
0.0568971,0.0198875,43.7944,5.3216
0.0679958,39.0658,14.6302,8.85065
0.0950623,10.0234,49.5457,3.09368
0.0847106,23.0752,19.2047,3.00355
0.0646271,18.341,30.7272,3.54586
0.269223,22.7278,12.3392,5.48271
0.0761252,25.3417,37.5997,5.02794
0.064648,36.9176,34.7294,6.28993
0.074274,38.4379,5.18524,5.30083
0.0539952,2.46709,18.7582,9.04411
0.0858374,19.2574,31.5448,5.22193
0.0840265,25.1329,48.5065,3.20232
0.0584706,21.9027,7.13498,3.60297
0.0580168,49.8893,22.9706,0.317546
0.182075,15.2669,43.5301,9.51237
0.1793,13.9703,2.31798,7.33678
0.0572123,14.8433,4.55087,9.47895
0.0658327,21.6905,29.8843,1.33606
0.0507245,0.129332,41.3218,5.97487
0.121469,21.0999,9.08183,8.94716
0.0806968,19.2277,27.8897,9.04629
0.059173,48.0107,45.8672,6.78662
0.108402,3.77652,14.8964,1.03907
0.057595,17.0444,45.4613,8.12319
0.0547247,48.2967,2.10033,1.92831
0.0730215,9.45707,23.3264,5.54779
0.247911,1.16279,11.6285,2.13643
0.0503335,41.008,45.2818,6.96159
0.057397,25.5193,34.4568,5.66218
0.107032,29.334,7.7106,8.34182
0.0525241,20.7234,3.65079,0.740978
0.0578609,29.5242,45.0391,7.25221
0.0540132,19.4264,17.3179,4.97622
0.0533338,12.9672,31.9626,3.70506
0.0771867,29.5843,20.9551,6.51041
0.0922248,18.7819,30.8277,0.952285
0.0560807,34.7074,1.14506,9.08123
0.0790744,46.6054,27.087,7.66667
0.0961141,29.7452,25.2801,8.00471
0.0545595,0.51242,27.8253,0.505426
0.179102,43.1813,48.8673,2.88179
0.0765939,39.6252,1.0122,4.9177
0.0559566,46.5616,37.5936,5.86109
0.0504777,5.47814,4.77521,9.8415
0.13509,25.9532,43.9831,1.1518
0.0666859,35.0806,39.2118,4.65772
0.124654,40.769,47.9531,2.01905
0.0764512,43.3011,5.83002,1.01342
0.0919371,19.4889,9.0967,4.80859
0.0551103,9.68118,47.9914,4.14101
0.0590409,11.3909,45.3169,4.63837
0.0716463,49.9943,38.7236,1.33716
0.0927624,5.91342,40.0761,2.13975
0.0547046,48.5924,27.0109,9.29585
0.0516265,46.9743,25.8476,6.12729
0.0699693,33.1108,40.2604,7.95777
0.0637975,9.16195,46.8729,4.06305
0.113521,47.7201,37.6344,2.41383
0.054748,12.7111,24.6334,1.67459
0.0919932,12.1759,14.0092,1.91197
0.113311,6.14205,4.72696,4.64528
0.0700909,26.4895,31.3959,0.0732817
0.0925401,9.07925,43.2496,4.55837
0.0531389,27.0883,18.9253,4.65595
0.0730652,29.1973,29.3889,5.59758
0.147866,18.6427,38.1533,3.89176
0.0605411,46.0748,10.1895,6.17139
0.0618393,37.1683,49.2319,1.30897
0.0696779,25.2836,4.34311,3.77612
0.0612599,33.7282,11.0723,7.02446
0.0875494,5.7079,44.8835,0.665046
0.0799798,38.1788,18.47,5.86061
0.0609816,24.0954,36.4738,9.77859
0.0543208,48.739,5.4231,2.73802
0.0501543,37.4575,13.8993,8.09195
0.0620143,38.0823,13.5043,9.1265
0.0639724,13.0594,30.2526,9.44036
0.0804014,42.7827,31.7694,5.29011
0.0618184,46.1057,40.0006,0.96163
0.0511604,16.6584,49.4958,1.42858
0.0647186,14.7482,28.6768,7.66914
0.0694838,16.9328,4.93562,5.13243
0.0679513,42.4414,38.5753,9.92931
0.231002,24.657,21.009,8.38626
0.151148,29.046,27.4049,7.41683
0.0623621,12.813,5.79355,7.69715
0.0560618,16.8598,32.6201,3.61911
0.0756765,9.25609,32.554,0.276009
0.0520378,42.6401,34.2573,6.05515
0.0507061,42.7476,0.920919,4.21558
0.0669209,9.16258,23.0952,5.19143
0.15214,11.5059,21.303,8.25152
0.0544411,38.3405,33.3994,1.15396
0.0645688,19.2225,29.9215,0.795383
0.16649,18.3442,36.4011,9.23919
0.149369,27.8236,14.5752,5.56766
0.0589215,44.842,40.5601,5.35752
0.123032,30.6114,14.8629,7.2998
0.110848,44.8767,10.0266,5.41649
0.0505864,15.0393,1.14797,7.50738
0.0576596,34.591,40.8617,2.97786
0.0514433,7.2998,27.8153,2.51014
0.0506607,8.16701,12.1007,6.82861
0.153251,14.138,28.9818,7.47043
0.0939222,40.4571,45.2585,4.95683
0.285086,15.0836,35.0605,3.81394
0.229408,44.0137,38.5865,4.21182
0.0701225,11.2021,35.7031,0.89042
0.0570072,9.70206,16.8884,5.46749
0.118551,26.1974,20.4334,9.138
0.0691267,12.1282,12.4796,4.18074
0.0869468,14.9935,7.18638,3.14131
0.114237,36.387,33.2483,4.77085
0.068862,20.1827,4.99845,6.29301
0.0719798,46.5731,17.8736,2.9366
0.120197,35.8114,34.2998,0.788415
0.0508799,42.3704,33.9221,3.86193
0.227789,30.7383,16.5357,9.45277
0.277274,8.70733,15.8058,9.08746
0.0602867,35.2036,30.3378,8.12565
0.0569964,37.0834,10.1809,1.72277
0.0620183,16.69,1.35418,1.68535
0.0528425,2.93953,28.0671,4.71081
0.0563849,10.0191,0.289687,9.34118
0.0630692,31.6321,21.5092,8.6674
0.134787,47.8183,9.46051,6.51134
0.10653,33.7302,41.9994,1.78963
0.0684219,21.0405,6.34882,1.8354
0.0568922,28.6388,35.2796,4.64126
0.0982895,12.394,37.9446,8.53577
0.0740883,24.1996,28.5068,9.99369
0.0538394,18.8337,10.1419,6.6269
0.074606,31.9306,18.6234,9.40297
0.0645987,36.6708,13.9504,6.684
0.0545297,20.4172,47.5288,9.28097
0.0707022,46.5787,8.29173,3.44821
0.136658,15.9409,45.4997,4.74114
0.0805808,41.7759,31.0541,7.73824
0.0691423,4.24228,32.3966,0.424664
0.128252,43.2083,3.01291,5.90143
0.0640663,10.8144,26.8643,5.82288
0.0902121,20.561,45.0396,8.28932
0.053653,45.8957,30.0221,8.4519
0.0561556,41.5172,8.37565,4.52788
0.0513509,12.8879,1.60736,0.335256
0.0629914,48.8671,26.1097,8.55484
0.092114,38.1554,15.3204,5.66569
0.0778925,9.88004,7.19931,5.72613
0.0672153,41.8572,48.9916,5.31532
0.0565629,43.4535,38.6051,4.30762
0.0639831,46.9617,3.08065,3.23688
0.0691972,1.00478,4.34319,3.57553
0.135259,37.1441,37.6086,2.48976
0.0891554,13.9895,14.9971,4.68629
0.124581,1.56735,47.3831,7.87663
0.0905281,13.3248,43.9087,1.75983
0.0652573,23.6084,6.61832,4.61579
0.0553611,39.022,47.8321,5.24941
0.0587908,19.9074,32.2235,7.86237
0.0598953,3.11528,46.5442,9.25172
0.112961,42.5787,4.27554,0.641272
0.0568312,45.567,43.6698,1.018
0.0577459,7.00779,7.25744,9.25717
0.0521577,1.69025,46.1777,9.60283
0.0666116,13.1623,18.8987,5.07947
0.0693096,41.167,14.9794,4.87147
0.0601472,43.7307,2.11198,3.92791
0.0511929,38.8791,1.30937,8.93686
0.204433,49.6197,12.1528,5.01094
0.0558667,4.58886,10.0323,0.637566
0.0613512,31.2801,17.1884,2.7199
0.17452,17.6163,7.15901,4.20459
0.0531158,9.77173,46.1483,4.21048
0.0562362,12.3755,34.0128,4.91056
0.0547988,15.4187,23.4645,8.50295
0.0591671,13.837,45.5045,1.9323
0.0527384,6.09897,46.4777,2.87932
0.0764788,10.3555,4.56005,3.45839
0.123422,19.8028,2.28362,1.96063
0.0644411,9.78522,28.8536,5.90188
0.0592465,24.8505,33.671,6.9412
0.0558767,20.2413,5.00743,5.89211
0.0749793,38.5827,26.0036,3.11274
0.0909608,15.4742,2.74791,6.98189
0.060637,12.3197,43.0116,0.0305468
0.0608464,39.2892,28.1849,8.44614
0.0532089,7.4255,38.8268,7.92428
0.0748174,20.6916,15.1255,5.34076
0.0553797,40.7238,16.9145,2.72611
0.0526047,40.192,45.2558,8.69531
0.0546052,41.2674,24.8541,5.92379
0.0979828,37.4519,11.2779,7.55349
0.0559712,33.5618,17.5721,7.39711
0.0924465,7.12944,9.96533,8.97633
0.0514083,41.6507,31.0277,5.83271
0.0545496,29.2987,46.347,6.64218
0.0725235,16.8891,45.368,8.38805
0.0519444,46.6556,16.0409,4.4505
0.114023,1.12663,44.1575,4.97669
0.117346,47.7414,26.5488,2.82675
0.0661011,30.8829,2.88628,5.47541
0.117817,31.8418,10.098,7.74951
0.103393,17.4033,32.8236,2.7383
0.0578835,20.9802,18.2928,0.571144
0.0564253,34.2034,21.391,9.83088
0.0989839,49.6651,16.6283,4.80962
0.0781071,21.5534,47.0951,7.61172
0.10113,41.2007,35.5301,9.99922
0.0723236,43.7801,31.2141,0.524471
0.101951,9.33431,3.37439,6.11312
0.182927,11.6434,3.38263,0.776557
0.0568286,16.778,8.39468,4.46706
0.0503518,31.3188,1.65517,4.34379
0.118833,7.47617,20.4629,1.09379
0.0679912,25.2922,3.57288,6.33969
0.0599029,14.5204,2.98125,1.23021
0.0627697,28.2219,19.3391,9.96317
0.0527516,20.4515,20.6976,8.85228
0.129556,7.83233,20.0382,2.5036
0.0635061,42.0041,32.8459,5.99188
0.0655801,40.339,34.9995,9.01664
0.0549278,43.6824,6.77276,1.16116
0.104555,2.93679,12.9039,4.93292
0.158429,32.7486,11.2793,4.429
0.0930188,20.2026,11.6534,8.71557
1.41277,0.0250341,1.01277,9.65053
0.0570758,17.5422,48.2781,1.48607
0.0502248,9.14104,5.56745,7.74369
0.0529954,33.8251,8.02787,4.11886
0.0549489,28.321,34.7899,7.2674
0.0595031,21.694,17.5999,7.17013
0.116829,47.6605,41.2296,4.70156
0.051251,25.6607,8.35825,3.38049
0.140467,26.9995,30.2327,2.96918
0.0989996,6.2987,29.2626,2.37952
0.0889093,26.0092,5.03919,2.47729
0.0512278,27.779,21.0396,6.50191
0.0790364,11.2123,26.4235,8.55798
0.0812143,32.4209,13.5296,1.75451
0.129933,38.7912,9.37259,3.64273
0.0527432,49.0479,7.05968,7.73255
0.0507033,47.7312,13.0419,5.57667
0.0559622,30.2417,9.97783,4.6478
0.0570475,2.78237,45.2921,0.257411
0.0659505,44.5804,40.2751,3.68349
0.0509429,26.9511,36.7511,8.66966
0.0537255,10.8644,36.9716,1.96563
0.0749708,37.6383,31.3299,3.00745
0.0518878,44.4523,41.1268,4.35904
0.0807484,35.8342,15.341,1.00081
0.0660366,11.9042,22.433,3.39312
0.105737,3.08091,18.3099,2.75256
0.0581737,19.88,35.5906,0.468909
0.0681591,2.11883,10.7315,2.894
0.0927518,43.9122,24.2042,6.2222
0.0790135,45.1046,33.1203,4.08797
0.226786,17.8146,40.2645,8.42517
0.0628938,22.2228,20.6947,6.08312
0.0783292,39.8465,15.0849,6.10391
0.0985111,37.2948,46.1383,8.76861
0.0587688,39.3676,39.4474,6.73582
0.079191,1.17912,6.96075,0.393751
