Diameter (m),x (m),y (m),z (m)
0.0568424,38.1684,16.7877,4.90392
0.0526696,35.8217,5.27877,0.932203
0.146401,41.0934,14.311,0.5005
0.0668528,27.7823,25.0874,0.282445
0.109213,48.1404,36.1622,5.68052
0.0575349,16.9729,35.5004,0.412096
0.157573,20.7812,30.2808,5.58176
0.0576593,2.55922,30.2156,0.061578
0.0994642,4.65502,6.78697,4.62938
0.0611179,12.6845,36.7508,2.40495
0.0524836,7.2574,9.32139,9.49787
0.0869224,7.80844,13.9471,3.2698
0.0697918,17.8107,14.5663,2.4986
0.0593128,29.8586,4.85995,3.07928
0.0666484,11.2099,8.19463,0.627687
0.0586041,31.2132,35.1654,0.982169
0.107134,36.8841,5.13596,4.12425
0.0550438,0.704524,45.378,5.1911
0.0958788,5.8557,19.5531,7.10216
0.0629749,12.0336,49.0402,5.76134
0.0558547,34.1453,20.3015,3.91965
0.0558857,45.811,32.7817,7.53999
0.0636913,29.3376,33.8753,8.16303
0.0738911,12.468,32.5088,2.47895
0.0645337,35.6011,18.8603,6.28125
0.0656539,1.74444,49.2991,7.3079
0.0556015,42.3765,17.776,3.18795
0.0723278,17.4585,7.50079,8.66535
0.0509453,40.4579,6.60655,7.38501
0.0521181,24.3149,45.0405,6.90094
0.0768279,26.1608,22.031,0.288787
0.0587694,42.1301,44.2045,2.84447
0.146694,14.8186,2.05762,7.10181
0.0594604,47.0828,40.3139,4.87984
0.0790734,28.0695,11.5537,8.36424
0.0513755,24.7158,4.16706,2.36727
0.152434,47.9608,39.7248,6.22851
0.0900921,27.3126,17.4014,3.7974
0.181282,47.0246,5.01182,3.31733
0.0517307,42.4291,37.9782,0.829606
0.261571,10.4078,39.4885,5.13033
0.0546485,41.5301,3.39984,0.957456
0.103585,47.4271,44.2983,0.33111
0.130927,47.0427,48.1299,3.20191
0.0976751,25.8079,20.766,4.87916
0.0608304,3.85769,16.8458,1.4762
0.254371,6.6439,25.7278,0.906867
0.181018,6.65769,32.8214,9.05103
0.0596642,6.06567,15.5565,0.195543
0.0662467,12.117,5.60479,2.66113
0.053768,22.0528,30.186,7.57535
0.0797408,19.1067,2.08089,9.66288
0.0842914,36.1348,39.8275,3.51905
0.0719196,11.3244,36.892,1.50601
0.0744504,29.4943,2.21713,9.34803
0.0769203,48.6191,27.988,3.85183
0.122446,21.6682,48.4112,3.63238
0.212449,45.9978,40.9912,9.80304
0.0502145,24.7639,8.42613,6.43342
0.0624966,1.26556,20.4127,0.503414
0.0660175,45.8964,41.8533,4.14418
0.0807746,15.6921,36.0747,6.88279
0.0617266,38.4074,14.9398,4.90241
0.0631466,13.8204,14.3902,8.25438
0.0659771,19.5451,43.9578,8.53843
0.0656002,46.0911,2.35425,4.9245
0.066543,49.6651,17.8592,8.86981
0.0752345,12.3991,6.61486,7.75934
0.120053,44.964,32.8787,7.91441
0.152134,35.7035,47.729,8.15014
0.0851721,38.5709,18.2111,3.20114
0.129407,12.3992,38.8183,6.49871
0.0533748,46.8677,30.9527,0.721287
0.0680776,32.1841,13.2551,7.70257
0.0506046,19.2807,0.331806,5.35106
0.0505805,28.6061,26.2883,0.399901
0.0525449,8.84557,36.9287,3.34837
0.0644171,18.4027,24.7798,7.42063
0.079718,38.8787,19.1913,4.84765
0.194912,37.6869,45.5151,8.18445
0.0726254,32.8147,20.6469,6.15814
0.0751718,28.1979,33.4465,9.46558
0.164268,16.3421,18.7029,5.18619
0.0756371,16.8764,13.7153,2.97246
0.137622,46.9235,4.80541,8.81698
0.0521366,3.95579,12.2817,5.02571
0.0774916,45.6474,34.7506,1.24663
0.0724165,16.9366,17.0121,4.74299
0.0595651,33.2203,20.0307,5.45759
0.0893479,18.5116,1.47581,0.359147
0.0539823,13.4136,37.7389,0.0378603
0.181696,35.7217,26.75,7.51279
0.0658428,1.67248,46.1487,6.02425
0.0982914,42.7275,40.3201,4.01302
0.181239,14.3634,29.1156,1.01202
0.0661587,28.867,36.814,0.235157
0.0633781,32.1557,0.847733,4.11671
0.0638781,2.71723,1.04033,5.89093
0.0748874,28.0069,34.8189,4.83701
0.0534995,30.1795,32.5473,9.21392
0.0592338,3.84891,30.8098,5.71197
0.247107,0.70548,44.4371,6.70022
0.0774891,29.6757,45.1477,4.32994
0.0603923,33.0238,9.71817,6.80566
0.168782,10.2382,49.3536,6.83143
0.21979,14.2135,19.1725,8.53266
0.119593,13.6119,42.1701,7.59573
0.0550355,17.7507,45.3094,4.11212
0.0589238,13.5169,36.2912,2.54097
0.0608218,32.9385,23.3125,6.49062
0.0500655,19.9545,31.9034,9.24042
0.0631423,33.2066,2.07754,4.0906
0.0611865,26.1625,9.47174,0.786159
0.0802403,2.54747,22.5493,3.03185
0.0511556,1.33295,12.9381,0.939941
0.050648,5.05925,21.6457,3.83086
0.060425,21.9757,5.86529,5.39346
0.0688851,48.2118,20.6228,3.59994
0.160108,12.8655,38.8139,4.79552
0.183961,13.1815,11.5721,0.604895
0.0743694,21.7498,36.7026,9.87943
0.0910169,45.6333,31.8394,1.46231
0.205051,10.7121,18.0818,4.85067
0.0503396,38.5083,25.0094,6.3627
0.0553714,23.8571,45.9926,4.90725
0.0521292,49.2728,37.2125,1.67223
0.066225,21.2996,32.4157,8.36296
0.0911937,38.3906,20.4598,0.987762
0.157095,25.8944,12.2527,4.626
0.0951104,44.5684,8.2661,1.87221
0.0838846,23.8946,31.9501,9.10324
0.0840422,17.8222,49.906,9.57511
0.0668193,44.1744,30.0502,0.333938
0.259891,25.0882,44.7568,1.43565
0.131499,20.2686,22.4895,5.09424
0.0525984,20.4391,13.0783,6.87906
0.171366,29.6169,42.6938,8.87058
0.0891425,40.3426,16.1655,8.62331
0.0658453,37.3713,19.2294,5.73522
0.110942,1.42599,38.3209,6.82018
0.0614736,5.67971,13.4023,1.45365
0.0575808,21.5112,24.152,7.02015
0.0693227,37.9667,1.56387,7.45129
0.14795,35.8341,14.2701,5.22976
0.0613573,44.475,32.9301,4.3909
0.063009,11.6774,3.78648,7.399
0.0628326,3.94166,13.9473,4.52649
0.0502786,27.5386,13.5391,6.33816
0.0910327,33.4775,32.9424,4.5716
0.142167,6.53901,45.6016,0.260736
0.0620404,10.6302,11.2557,8.69983
0.0891544,10.9092,1.47852,8.83839
0.0856134,28.9457,27.1565,6.45292
0.12459,36.7778,10.2691,0.676726
0.0572207,6.05606,18.6062,3.23053
0.0511596,45.7199,35.4032,5.26134
0.0533862,36.7753,19.231,2.77485
0.0504064,13.695,11.2482,8.73179
0.0693959,33.5426,35.0836,7.9028
0.0531425,45.3925,37.0251,9.93568
0.0700697,1.19797,47.0449,2.64509
0.0539397,17.9104,48.9643,8.07982
0.0724715,3.46714,46.4607,9.00246
0.0569541,45.5541,3.62928,3.64989
0.070202,12.951,28.9424,9.24138
0.0645474,38.1218,42.8668,2.94291
0.0567747,11.9179,46.6466,0.20687
0.0509551,39.7775,38.0509,1.37259
0.0572437,19.8327,0.643912,5.33949
0.0891844,42.1352,46.7111,4.37984
0.0513468,38.3065,40.5599,2.28758
0.0540716,30.0757,38.2187,8.94044
0.143542,7.6468,27.2608,6.9072
0.060946,39.8583,25.0555,9.07088
0.0775255,38.5675,21.034,2.33989
0.0827772,34.3865,21.373,9.09709
0.057778,14.3841,16.1024,7.75551
0.0546345,22.9952,12.9747,4.5528
0.0558537,23.7518,23.2664,3.47039
0.0656201,7.26754,5.99497,6.82063
0.187308,33.527,32.9324,3.76037
0.158324,43.7016,4.98887,3.23957
0.0734613,31.1419,26.4753,4.56522
0.0972287,25.194,33.8885,1.71988
0.0874637,32.0192,12.8529,3.58991
0.0981088,37.4641,17.6688,8.92215
0.11407,11.1672,6.5081,8.82137
0.0574455,21.2682,20.3396,3.24461
0.0573253,9.38922,4.09551,0.228638
0.110433,37.0161,35.3537,6.30911
0.0513139,43.3468,12.8035,6.89783
0.0580867,13.6761,38.2568,0.470855
0.0917003,37.8964,23.4047,9.89854
0.0529877,19.491,27.1095,9.9953
0.124226,14.8339,12.9309,9.93825
0.0593534,4.09655,0.774267,1.01592
0.0512261,40.3106,24.0414,8.12229
0.0519184,4.23161,31.7436,3.88047
0.0942725,28.4525,2.65619,6.31875
0.0694124,46.0449,41.7433,7.25002
0.101547,18.3483,33.8007,2.27372
0.0581847,28.9832,12.3356,6.5714
0.108646,1.85186,45.1131,3.76374
0.050502,6.61649,21.6588,2.4697
0.0523377,14.2255,48.7661,6.09301
0.153256,36.091,27.8012,9.16141
0.132253,30.2646,35.5719,5.3056
0.0666032,31.3094,41.1701,0.09187
0.0530173,17.3801,33.4094,1.41476
0.0909436,47.4607,16.7379,8.42704
0.0708124,10.0672,28.9636,9.24706
0.0861297,42.8431,5.41052,5.39167
0.0532161,8.82086,1.05886,4.41946
0.0519255,49.5403,27.502,5.22195
0.102902,29.4637,30.094,1.3841
0.0700696,11.2914,19.2326,4.67628
0.063242,19.2075,44.6899,6.34235
0.0602017,3.23765,14.34,5.62424
0.0723247,45.9383,49.2026,6.20476
0.0658088,26.5134,20.3807,0.937729
0.141363,38.768,19.0857,6.44843
0.0542153,46.5808,30.5474,4.26401
0.0530995,33.8072,40.5096,3.2986
0.0647353,28.1255,19.1266,7.78343
0.0661125,39.162,1.46638,1.4216
0.0782019,18.9033,46.9861,0.937612
0.0690606,30.0898,47.9957,6.98048
0.0725672,4.06069,19.1277,0.628949
0.0606436,49.6542,18.3011,1.46624
0.0634577,48.0575,1.78287,6.32245
0.0501696,44.3439,44.54,6.99745
0.0508533,6.15215,35.0371,1.29177
0.0548837,33.5553,4.09796,5.8438
0.123739,2.88302,9.57084,7.39902
0.0524111,30.8584,2.92203,9.37678
0.0529044,9.33278,35.8015,1.52764
0.0551593,26.5926,9.97457,0.969861
0.051991,35.0699,27.3661,8.55312
0.0560028,46.744,22.8518,6.77787
0.0649776,32.6214,41.9974,9.13605
0.32385,6.06218,35.3061,1.90551
0.105099,3.43151,8.43166,8.67275
0.0964158,26.7682,45.0495,4.75345
0.0923979,7.37038,5.54164,8.26754
0.0562609,31.8417,35.0665,8.74745
0.0880483,19.3296,6.56967,2.14899
0.0574118,5.1055,16.1027,8.10867
0.0535189,4.36688,14.9671,8.20503
0.158639,0.913036,30.7622,8.92553
0.0639617,38.0711,38.0689,5.59771
0.0513705,23.5347,29.8337,8.13053
0.0568554,48.0954,3.34691,6.16666
0.0757883,28.4571,42.9042,5.25295
0.0734188,5.52371,18.3843,0.86974
0.073763,28.1961,20.0261,2.6647
0.134958,31.3619,27.3925,1.32902
0.0920821,17.9546,30.3163,9.91013
0.0536038,40.857,13.8756,4.61104
0.0598,10.4593,45.3623,4.1066
0.0589201,48.3091,10.3507,0.0422352
0.110773,0.945007,41.2862,7.79694
0.0913494,37.8141,45.8647,4.7056
0.0503059,26.7268,27.2767,0.636687
0.0590966,14.373,5.43298,3.09885
0.103132,25.95,32.3336,1.87898
0.0869371,20.5376,2.33605,2.52125
0.0513091,4.0004,38.4704,0.783193
0.0518114,24.3746,31.4583,6.42584
0.0694723,15.3974,15.2583,1.23016
0.0736027,18.999,3.03247,8.89912
0.103889,6.22812,46.5148,2.15409
0.107417,31.6193,5.74121,5.56026
0.0645803,41.9007,24.9994,9.63389
0.0541393,24.2236,23.1835,5.88742
0.101615,8.252,39.0951,0.509918
0.0799309,32.4461,24.5897,7.99347
0.0764849,10.1002,27.5473,7.65454
0.080446,24.5341,14.7417,4.75462
0.0604843,15.6774,40.0383,5.24243
0.0639208,25.9116,6.57838,4.56951
0.109231,19.813,27.8983,1.77414
0.0836879,16.7175,35.6571,9.47142
0.13461,30.5371,8.35626,2.00159
0.0520171,34.3824,3.59784,1.73637
0.0609723,11.2168,25.6299,0.233017
0.0789035,37.0021,46.428,2.30967
0.0563378,39.2076,35.0603,6.70605
0.0554819,18.7668,45.6181,3.73199
0.105299,7.73906,14.0986,4.01765
0.0550809,45.7488,38.4427,6.63397
0.130731,10.0528,11.457,8.0579
0.0577642,19.1916,41.8121,4.06389
0.0531869,36.0169,7.53115,6.4175
0.0943515,44.003,11.5322,0.600005
0.0569538,12.3481,15.2216,3.64076
0.0764794,11.8529,33.1218,3.83075
0.0573388,0.0401304,30.588,6.14182
0.0808706,8.47911,41.0194,9.61651
0.0599695,34.4964,49.8499,1.52656
0.0618651,43.1725,12.0631,7.95118
0.0682499,25.2516,29.8159,0.53131
0.0636632,36.3534,11.5184,3.64044
0.061391,26.6771,33.9471,8.42108
0.100084,42.3874,23.1156,0.945477
0.0611228,6.52822,40.166,6.29277
0.0887154,19.1522,39.8709,9.74176
0.0702322,32.525,13.3798,2.54914
0.0837558,29.3971,13.8408,5.16649
0.0604813,30.2136,9.33978,1.5929
0.105745,32.2187,6.2206,8.76513
0.0548408,13.9141,3.78847,0.406634
0.063591,26.3679,22.7634,6.89012
0.0532574,8.32108,34.5445,0.230566
0.0632111,28.3982,28.0948,9.20925
0.189133,49.5157,48.0859,3.66468
0.0512745,33.9597,38.9142,0.695223
0.0739849,31.1283,10.1748,2.27328
0.142094,1.05057,5.28175,2.28533
0.181815,33.6459,22.7436,0.340534
0.0899089,18.8288,33.1518,5.20952
0.0514676,49.5866,20.1801,8.56957
0.0667759,20.2447,32.9275,2.8489
0.1042,4.50974,33.0969,0.0996803
0.0992561,8.52522,23.0261,3.87346
0.0506104,40.1061,23.7669,7.11469
0.0824177,13.4965,42.6529,6.81809
0.0696705,4.8761,23.3474,2.35855
0.0698701,32.2302,8.61883,6.66729
0.0932213,44.7054,15.6332,4.37409
0.277397,32.1046,20.1102,6.43535
0.0551526,21.9485,35.8101,1.14412
0.0607887,19.8009,42.5944,6.75799
0.172513,13.7872,20.3623,1.0222
0.100635,21.5779,7.73233,1.23954
0.058106,49.387,18.5523,0.547274
0.159032,13.1673,29.8547,8.13612
0.0509402,30.4404,21.0353,8.3582
0.0789816,12.4602,16.6908,6.92709
0.0546444,11.9381,15.0126,4.98609
0.0517002,48.3632,18.4546,6.34862
0.0974274,16.7654,39.2678,9.3068
0.0996867,7.02466,31.1749,3.76075
0.0536506,13.863,38.1658,8.1821
0.106227,36.8786,12.7197,0.72449
0.120404,48.5306,39.0064,0.553779
0.0610924,29.4213,44.9986,3.06551
0.0510256,41.1218,32.4957,2.58256
0.0739658,44.682,9.87357,7.73047
0.0534015,31.5541,40.9614,6.95605
0.0659843,14.8877,2.90384,8.69835
0.0504762,10.1969,42.2655,8.99908
0.0542682,22.5121,35.0283,9.00435
0.0596452,41.6069,32.5979,3.65332
0.0815782,11.8859,42.3843,2.77193
0.0530989,3.55741,23.2118,6.62622
0.0697376,36.2066,33.5768,7.44359
0.0691401,24.8764,35.9578,7.86943
0.253771,40.5772,33.4626,5.24921
0.0630706,16.8939,17.2403,6.51787
0.0621143,42.2768,20.8419,8.84551
0.0919471,7.75548,22.7877,3.299
0.0655202,13.2657,16.643,2.37054
0.0540469,43.8843,11.2897,5.3546
0.229083,29.0157,41.0701,9.94703
0.0575348,28.3465,21.3755,9.83732
0.109881,33.0901,42.4979,3.16077
0.0704504,35.5617,46.0517,6.52709
0.233188,15.1981,13.6335,7.63199
0.0910011,44.8591,31.3674,4.31066
0.103452,19.3374,9.03167,9.58296
0.0531304,29.3362,38.2112,1.80455
0.0791756,17.8629,36.7128,9.69316
0.0910637,27.813,19.6715,3.09252
0.0579298,20.3504,38.5571,1.1851
0.0617381,47.5172,42.9599,2.40667
0.1302,36.6434,12.6584,7.18135
0.073727,47.0343,35.9802,8.89302
0.069353,4.50323,28.4734,9.69697
0.0907105,7.01942,25.9095,0.678344
0.146193,5.28317,3.3199,4.29408
0.660286,47.1486,44.7788,2.56984
0.110744,10.3338,36.8832,8.97041
0.0559151,32.7412,24.6268,3.84412
0.0524534,29.9227,7.56042,8.04981
0.053551,25.6071,3.77486,7.44196
0.0563636,5.01765,21.3673,6.27168
0.0853493,3.3042,7.18906,4.89566
0.0606185,17.5074,4.81652,8.4319
0.0623022,31.3826,6.54776,2.57227
0.0544915,39.0377,15.9659,2.14955
0.0537061,4.74934,39.6998,6.36874
0.0712329,26.6024,11.6126,6.62104
0.081608,13.9051,40.6764,2.75753
0.050864,17.0167,21.6133,1.51761
0.127119,27.6149,5.51331,5.08538
0.054496,8.13487,24.6138,8.45895
0.0605253,12.6885,32.7059,1.2967
0.226839,48.2602,34.1324,8.41034
0.0845438,16.2207,21.0688,8.20443
0.0805032,17.6336,34.6052,3.80368
0.0607691,3.40612,32.4449,0.957621
0.0721912,47.6202,30.3551,3.18297
0.0500607,25.8453,27.5755,3.74012
0.497281,18.1573,24.7543,1.69848
0.0598252,21.8069,33.5253,2.68129
0.0540383,32.5879,5.26748,1.48472
0.0517473,47.8668,48.7799,6.09385
0.0517866,11.2001,29.2993,7.50208
0.0948105,12.5741,17.5608,5.36189
0.0511107,8.24841,29.9256,0.835316
0.13232,34.4925,25.6762,4.10233
0.0629936,0.846147,14.9203,0.928849
0.0584001,15.9897,8.26169,9.95518
0.0583332,40.5032,7.28039,6.02396
0.0615639,10.8139,26.1403,1.85458
0.0593818,21.3281,33.2089,4.41851
0.0658094,16.3813,36.2796,9.82347
0.0831591,22.9247,0.245707,3.10353
0.0709891,3.95128,23.4331,6.82295
0.0555114,12.8381,35.3487,4.41632
0.0574505,16.1918,18.159,5.29516
0.0938804,43.5586,28.6623,7.78858
0.084678,38.7756,36.1199,8.6326
0.0530775,40.5349,47.4001,4.40818
0.0729795,10.1388,16.2947,2.96655
0.110487,30.7904,33.7079,7.82714
0.0881961,41.5742,19.3334,0.356445
0.113829,8.97264,35.6516,3.4844
0.0825302,16.3296,39.637,4.4479
0.0656296,19.1699,28.8635,3.01603
0.0544026,22.2922,30.3019,3.93944
0.0772316,0.56001,38.6625,0.751016
0.13685,20.1856,40.8953,7.91773
0.0727885,47.8846,24.5258,1.56007
0.0587612,21.8993,33.0976,3.80733
0.123194,44.1524,30.6767,9.63854
0.0974455,30.3432,31.8027,3.87655
0.0707996,31.0208,15.7618,2.09478
0.453106,7.19195,45.9191,5.10362
0.0587012,23.6976,43.6345,7.9271
0.120665,3.83467,20.2953,7.6102
0.0557155,32.6459,1.34597,8.67002
0.079251,22.7253,42.9927,9.57718
0.0539711,6.34932,27.3171,9.95137
0.055066,17.6794,32.43,6.01556
0.0538573,24.1687,1.07636,7.97498
0.0664382,28.2389,25.4874,7.03742
0.0515769,13.0282,28.9252,7.47986
0.0576398,26.7095,8.52406,6.83211
0.0504303,45.2216,20.5893,4.87545
0.10888,35.6076,33.4595,6.70582
0.0929601,11.6513,34.888,9.1217
0.0897331,31.0132,18.6305,2.44326
0.0599982,8.63361,25.9938,6.07956
0.116485,9.96427,9.64043,1.72212
0.0663553,40.9555,31.4895,2.57659
0.0882103,47.6152,35.8037,5.78764
0.0581887,7.54126,2.24542,2.02332
0.0593153,32.5072,40.693,0.889897
0.0977325,47.7199,6.64447,6.33505
0.065723,29.4053,13.8576,7.35708
0.0766361,28.6126,3.41666,7.33998
0.0747628,42.2199,49.5304,4.32381
0.0506311,8.7474,37.8271,7.92457
0.0624484,41.8902,20.3078,5.9714
0.104374,4.21903,13.8366,9.12502
0.121166,21.9202,24.4564,9.03502
0.0559187,46.7023,20.681,4.43122
0.0544195,37.7115,10.2015,2.72458
0.0654639,15.1256,34.7049,2.9338
0.0618416,5.18166,41.1684,3.28066
0.427765,42.9489,26.6161,0.784142
0.0514306,3.13087,36.8697,0.870689
0.06617,5.10008,9.412,0.110091
0.0584289,10.0782,41.3512,7.1067
0.0604172,19.8059,48.6255,4.03421
0.0790416,41.0179,46.3636,4.51498
0.0803628,8.69848,42.2846,8.34735
0.128529,39.8326,42.4126,0.879384
0.0710161,33.3072,41.9599,9.92683
0.0822892,25.3091,22.5573,9.27687
0.0777375,17.3497,31.5853,1.59203
0.064941,34.6811,47.4938,4.61085
0.16665,25.5074,4.43557,3.12959
0.103069,13.0194,23.6019,2.911
0.104138,15.7383,40.0623,9.39016
0.0964704,36.1055,48.6304,6.7885
0.0678332,13.6179,18.2835,0.310943
0.0593695,13.3042,0.259028,5.0374
0.0562691,1.05201,20.4326,8.5386
0.0650175,40.914,37.8237,6.31991
0.079486,49.7839,30.74,2.95038
0.143535,49.0824,19.9735,0.491835
0.192636,15.95,12.9029,0.673439
0.0538973,1.99433,46.8874,3.24426
0.0657322,28.9562,32.7342,1.77771
0.0544891,24.8328,5.95262,0.653213
0.107527,27.9043,43.9388,8.34895
0.10772,42.9861,27.8508,1.11939
0.0591664,23.1084,29.1572,2.63604
0.169945,22.2572,44.7148,3.10978
0.0550372,25.8146,5.13085,4.43453
0.205076,15.3006,12.6014,8.3414
0.0578451,1.51108,17.7617,1.7488
0.0576394,20.8276,12.185,4.486
0.172419,45.3621,15.2224,3.65655
0.0540531,37.4175,1.28461,9.20998
0.0543639,36.5498,24.3117,4.26971
0.0506831,14.8184,15.3833,0.173558
0.0833622,27.1206,23.8823,5.16867
0.0594984,42.9526,37.072,3.21497
0.0729559,3.33541,14.9097,1.62732
0.15826,23.0842,20.8692,9.81505
0.0709719,1.53525,49.8634,0.0502969
0.093617,1.58278,19.3389,1.37113
0.0660146,30.6046,32.4635,0.202251
0.0624825,35.0076,30.4237,8.46869
0.0664198,38.6563,12.3118,6.47139
0.190524,39.4185,31.1609,9.55289
0.0668108,31.2203,0.576539,2.09526
0.288019,9.00278,48.7459,7.35945
0.22462,12.3122,48.4868,0.353294
0.0526557,20.5306,5.64126,8.82499
0.0814553,37.1272,46.0472,3.72715
0.0554966,24.5584,17.5141,5.3517
0.073953,7.50544,12.6019,3.5667
0.0603956,29.3133,49.1009,5.75992
0.0867049,39.7651,38.8976,5.87608
0.195775,18.4194,9.69764,3.22046
0.0543862,26.19,24.2503,6.54101
0.170964,42.6962,17.6246,1.8336
0.0790729,45.9488,39.9563,1.25408
0.0527739,45.9379,22.3929,1.74993
0.0691664,49.8821,3.67853,2.7545
0.0800825,16.8017,2.20845,4.99346
0.0537402,18.6516,5.71219,7.30212
0.0521487,41.159,37.7441,5.4297
0.0756121,18.7127,11.7738,5.79067
0.0584896,1.22638,31.6151,1.08792
0.0613586,6.75559,5.78824,8.85072
0.0503072,37.2962,4.32961,8.76159
0.0696338,16.287,34.193,4.03465
0.0518502,36.8457,24.6441,5.69586
0.0515463,10.0814,15.3819,7.82522
0.0696153,10.198,27.0072,3.18511
0.0653918,0.853928,29.1176,7.07768
0.0535446,14.901,46.634,9.08874
0.0613678,18.7222,30.9177,8.50656
0.069186,12.8449,38.5033,2.82128
0.0968928,2.173,40.9798,9.00135
0.0668253,42.5078,34.6504,4.30619
0.0536849,9.64646,12.8994,7.27395
0.131024,18.0689,28.6757,0.653568
0.0682504,6.89391,0.468098,2.71966
0.0760974,9.67933,8.43275,7.80688
0.0511146,47.0541,19.0551,4.46914
0.0997413,44.0101,31.3211,7.88461
0.0574729,10.3065,10.285,9.13979
0.236472,5.9415,5.9269,7.66951
0.0889863,26.9956,13.0724,3.64728
0.05627,46.2908,31.3025,9.00035
0.0628294,30.5587,0.474267,1.88969
0.0508846,23.0054,31.5961,2.82672
0.0501588,19.741,34.6331,0.559975
0.0513641,33.9743,27.6247,4.89428
0.0550684,5.0736,33.3643,6.72183
0.087608,45.5795,30.8132,0.0392815
0.0503322,35.907,29.9375,9.64021
0.0953309,18.6015,9.94407,1.89775
0.0512389,36.7877,5.6772,8.09708
0.0509849,22.324,21.9352,1.56666
0.062019,33.183,43.0846,0.79223
0.0624619,20.5406,36.1049,4.15798
0.0570386,7.66926,18.437,8.99575
0.0607538,18.1338,4.7449,8.08759
0.0525955,35.4789,10.7591,9.57039
0.0556065,45.824,12.5876,0.187456
0.0681601,25.2979,21.3687,7.93005
0.0519942,34.2996,23.0284,2.0621
0.215465,26.9326,34.9529,4.75606
0.0677554,13.4109,25.5394,5.92626
0.0886601,14.3752,5.44465,2.05198
0.0519515,1.44598,5.48745,7.14549
0.060486,20.0847,36.1199,6.11486
0.0852177,44.4764,13.7927,8.52392
0.079205,39.1351,36.2491,4.18196
0.0562908,13.8438,27.4221,9.99129
0.163065,8.88842,16.1376,1.27121
0.070344,6.09987,49.5392,0.983134
0.18564,19.8687,40.0905,3.87113
0.109892,23.7659,22.771,5.1309
0.0681419,32.6296,32.2437,9.21043
0.068724,30.1561,8.66471,7.3685
0.0601654,12.3045,49.7179,1.74566
0.0602622,10.8422,43.1788,9.77115
0.206427,8.19282,8.19931,8.40904
0.0568412,13.1344,35.4696,9.67938
0.0620584,43.2464,3.67072,4.62179
0.0600096,8.82318,46.1104,5.51618
0.119401,46.7023,21.9392,7.47522
0.124847,26.2684,23.4303,3.55273
0.0573477,20.9402,47.0867,8.32238
0.109554,4.5598,14.9523,5.0198
0.0709086,30.3034,5.67004,2.12546
0.0555728,10.6376,4.66432,6.62226
0.0505516,38.6273,34.7839,8.924
0.0910107,17.0563,4.47289,8.16571
0.0573405,16.2516,47.8586,6.91584
0.0501851,35.7483,29.0927,8.24155
0.0514933,41.8649,17.9099,5.42899
0.0544605,9.92422,25.9408,9.21665
0.0879004,4.15864,10.4745,7.37215
0.0554281,15.7582,28.7438,1.3637
0.100885,13.2439,37.2027,0.448863
0.0550619,29.365,41.7833,5.17728
0.0651348,17.0335,36.8446,5.682
0.0511747,1.3633,12.7817,5.61465
0.14154,6.78493,46.8996,0.669213
0.0700096,9.77599,23.1713,4.93655
0.0991984,12.5214,35.9476,7.80051
0.0559264,19.8661,43.4595,0.802138
0.069609,9.74366,4.75083,1.41219
0.315631,10.8481,17.7816,0.807324
0.133684,48.021,41.7352,4.51103
0.0611002,48.9073,12.9721,7.6922
0.0958161,48.2505,42.1692,8.82837
0.0662904,14.9827,46.2774,4.27769
0.137876,15.9269,18.2576,3.08369
0.0802151,5.33661,32.5051,1.91299
0.0579896,36.286,16.2926,0.945125
0.074369,19.1105,2.36921,5.16119
0.0501159,28.1371,39.5278,3.73279
0.0661928,45.9398,31.8962,8.94494
0.0560846,5.64559,23.9349,1.51878
0.0712845,31.4627,38.7177,8.407
0.0853859,29.4497,47.0157,7.88252
0.0841306,23.3868,27.7547,9.56869
0.0707284,26.8548,20.4858,9.66619
0.101693,19.7083,12.9396,0.0545176
0.125177,19.2706,7.27947,9.6935
0.0520163,14.723,6.60057,8.02561
0.0917311,48.0139,2.06734,9.3746
0.143281,8.37113,30.6678,6.65499
0.0645501,43.5125,16.4971,4.56345
0.0605226,35.7603,24.8198,6.3003
0.0514277,10.9929,49.2182,4.66777
0.11801,43.9122,5.04536,5.77746
0.0844389,29.4149,12.9534,7.42487
0.07853,10.899,35.7599,5.40657
0.0891716,13.5689,10.222,7.26315
0.126007,10.349,6.48946,2.40763
0.219516,5.56101,48.7543,5.19397
0.131391,41.4419,18.7652,0.543362
0.110559,29.3026,9.08146,0.159052
0.0500487,10.7499,46.7727,3.23862
0.052769,1.27643,46.4773,2.49732
0.0719486,3.66539,18.7122,1.62472
0.0570002,30.2143,41.8581,0.387898
0.0738597,30.7817,7.5976,8.86684
0.134495,23.693,20.5812,7.13407
0.0571206,45.062,27.778,0.587421
0.127844,23.4555,4.31768,2.6509
0.0560125,48.1411,4.26338,0.801814
0.0695434,42.1217,25.285,9.72471
0.0844247,12.2525,40.4742,9.57431
0.0711878,42.9371,10.2425,8.17618
0.0509103,35.4148,12.8812,0.118209
0.0619088,32.5325,41.1473,5.23959
0.0780825,15.2858,17.7092,2.37644
0.0510969,41.8937,21.2859,8.33602
0.0665355,49.5611,47.1537,3.32978
0.0566734,24.2522,31.1459,2.8532
0.306906,6.63717,14.4135,3.8873
0.0851841,41.2656,14.7798,5.51907
0.0731682,20.147,6.64247,0.0383796
0.0678297,11.9957,14.2168,2.11496
0.0788094,46.2254,12.3778,6.25162
0.109096,29.3779,48.174,6.99755
0.0512503,35.7207,7.98562,0.782216
